"","Coral","PIC","Prevalence","SITE","DEPTH","Site_Depth"
"19121","Lobophyllia","MKN9094",0,"IUI-S","5","IUI-S_5"
"19122","Madracis","MKN9094",0,"IUI-S","5","IUI-S_5"
"19123","Merulina","MKN9094",0,"IUI-S","5","IUI-S_5"
"19124","Montipora","MKN9094",0,"IUI-S","5","IUI-S_5"
"19125","Mycedium","MKN9094",0,"IUI-S","5","IUI-S_5"
"19126","Oxypora","MKN9094",0,"IUI-S","5","IUI-S_5"
"19127","Pachyseris","MKN9094",0,"IUI-S","5","IUI-S_5"
"19128","Paramontastraea","MKN9094",0,"IUI-S","5","IUI-S_5"
"19129","Pavona","MKN9094",0,"IUI-S","5","IUI-S_5"
"19130","Platygyra","MKN9094",0,"IUI-S","5","IUI-S_5"
"19131","Plerogyra","MKN9094",0,"IUI-S","5","IUI-S_5"
"19132","Pocillopora","MKN9094",0,"IUI-S","5","IUI-S_5"
"19133","Podbacia","MKN9094",0,"IUI-S","5","IUI-S_5"
"19134","Porites","MKN9094",0,"IUI-S","5","IUI-S_5"
"19135","Psammocora","MKN9094",0,"IUI-S","5","IUI-S_5"
"19136","Sclerophyllia","MKN9094",0,"IUI-S","5","IUI-S_5"
"19137","Seriatopora","MKN9094",0,"IUI-S","5","IUI-S_5"
"19138","Siderastrea","MKN9094",0,"IUI-S","5","IUI-S_5"
"19139","Stylophora","MKN9094",2,"IUI-S","5","IUI-S_5"
"19140","Turbinaria","MKN9094",0,"IUI-S","5","IUI-S_5"
"19141","Acanthastrea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19142","Acropora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19143","Alveopora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19144","Astrea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19145","Astreopora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19146","Blastomussa","MKN9096",0,"IUI-S","5","IUI-S_5"
"19147","Coscinaraea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19148","Cynarina","MKN9096",0,"IUI-S","5","IUI-S_5"
"19149","Cyphastrea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19150","Dipsastraea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19151","Echinophyllia","MKN9096",0,"IUI-S","5","IUI-S_5"
"19152","Echinopora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19153","Erythrastrea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19154","Euphyllia","MKN9096",0,"IUI-S","5","IUI-S_5"
"19155","Favites","MKN9096",0,"IUI-S","5","IUI-S_5"
"19156","Fungia","MKN9096",0,"IUI-S","5","IUI-S_5"
"19157","Galaxea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19158","Goniastrea","MKN9096",1,"IUI-S","5","IUI-S_5"
"19159","Goniopora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19160","Gyrosmilia","MKN9096",0,"IUI-S","5","IUI-S_5"
"19161","HC","MKN9096",1,"IUI-S","5","IUI-S_5"
"19162","Hydnophora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19163","Leptastrea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19164","Leptoseris","MKN9096",0,"IUI-S","5","IUI-S_5"
"19165","Lobophyllia","MKN9096",0,"IUI-S","5","IUI-S_5"
"19166","Madracis","MKN9096",0,"IUI-S","5","IUI-S_5"
"19167","Merulina","MKN9096",0,"IUI-S","5","IUI-S_5"
"19168","Montipora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19169","Mycedium","MKN9096",0,"IUI-S","5","IUI-S_5"
"19170","Oxypora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19171","Pachyseris","MKN9096",0,"IUI-S","5","IUI-S_5"
"19172","Paramontastraea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19173","Pavona","MKN9096",0,"IUI-S","5","IUI-S_5"
"19174","Platygyra","MKN9096",0,"IUI-S","5","IUI-S_5"
"19175","Plerogyra","MKN9096",0,"IUI-S","5","IUI-S_5"
"19176","Pocillopora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19177","Podbacia","MKN9096",0,"IUI-S","5","IUI-S_5"
"19178","Porites","MKN9096",0,"IUI-S","5","IUI-S_5"
"19179","Psammocora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19180","Sclerophyllia","MKN9096",0,"IUI-S","5","IUI-S_5"
"19181","Seriatopora","MKN9096",0,"IUI-S","5","IUI-S_5"
"19182","Siderastrea","MKN9096",0,"IUI-S","5","IUI-S_5"
"19183","Stylophora","MKN9096",2,"IUI-S","5","IUI-S_5"
"19184","Turbinaria","MKN9096",0,"IUI-S","5","IUI-S_5"
"19185","Acanthastrea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19186","Acropora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19187","Alveopora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19188","Astrea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19189","Astreopora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19190","Blastomussa","MKN9124",0,"IUI-N","45","IUI-N_45"
"19191","Coscinaraea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19192","Cynarina","MKN9124",0,"IUI-N","45","IUI-N_45"
"19193","Cyphastrea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19194","Dipsastraea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19195","Echinophyllia","MKN9124",0,"IUI-N","45","IUI-N_45"
"19196","Echinopora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19197","Erythrastrea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19198","Euphyllia","MKN9124",0,"IUI-N","45","IUI-N_45"
"19199","Favites","MKN9124",0,"IUI-N","45","IUI-N_45"
"19200","Fungia","MKN9124",0,"IUI-N","45","IUI-N_45"
"19201","Galaxea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19202","Goniastrea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19203","Goniopora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19204","Gyrosmilia","MKN9124",0,"IUI-N","45","IUI-N_45"
"19205","HC","MKN9124",2,"IUI-N","45","IUI-N_45"
"19206","Hydnophora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19207","Leptastrea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19208","Leptoseris","MKN9124",0,"IUI-N","45","IUI-N_45"
"19209","Lobophyllia","MKN9124",0,"IUI-N","45","IUI-N_45"
"19210","Madracis","MKN9124",0,"IUI-N","45","IUI-N_45"
"19211","Merulina","MKN9124",0,"IUI-N","45","IUI-N_45"
"19212","Montipora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19213","Mycedium","MKN9124",0,"IUI-N","45","IUI-N_45"
"19214","Oxypora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19215","Pachyseris","MKN9124",0,"IUI-N","45","IUI-N_45"
"19216","Paramontastraea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19217","Pavona","MKN9124",0,"IUI-N","45","IUI-N_45"
"19218","Platygyra","MKN9124",0,"IUI-N","45","IUI-N_45"
"19219","Plerogyra","MKN9124",0,"IUI-N","45","IUI-N_45"
"19220","Pocillopora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19221","Podbacia","MKN9124",0,"IUI-N","45","IUI-N_45"
"19222","Porites","MKN9124",0,"IUI-N","45","IUI-N_45"
"19223","Psammocora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19224","Sclerophyllia","MKN9124",0,"IUI-N","45","IUI-N_45"
"19225","Seriatopora","MKN9124",0,"IUI-N","45","IUI-N_45"
"19226","Siderastrea","MKN9124",0,"IUI-N","45","IUI-N_45"
"19227","Stylophora","MKN9124",2,"IUI-N","45","IUI-N_45"
"19228","Turbinaria","MKN9124",0,"IUI-N","45","IUI-N_45"
"19229","Acanthastrea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19230","Acropora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19231","Alveopora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19232","Astrea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19233","Astreopora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19234","Blastomussa","MKN9224",0,"IUI-N","15","IUI-N_15"
"19235","Coscinaraea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19236","Cynarina","MKN9224",0,"IUI-N","15","IUI-N_15"
"19237","Cyphastrea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19238","Dipsastraea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19239","Echinophyllia","MKN9224",0,"IUI-N","15","IUI-N_15"
"19240","Echinopora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19241","Erythrastrea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19242","Euphyllia","MKN9224",0,"IUI-N","15","IUI-N_15"
"19243","Favites","MKN9224",0,"IUI-N","15","IUI-N_15"
"19244","Fungia","MKN9224",0,"IUI-N","15","IUI-N_15"
"19245","Galaxea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19246","Goniastrea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19247","Goniopora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19248","Gyrosmilia","MKN9224",0,"IUI-N","15","IUI-N_15"
"19249","HC","MKN9224",1,"IUI-N","15","IUI-N_15"
"19250","Hydnophora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19251","Leptastrea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19252","Leptoseris","MKN9224",0,"IUI-N","15","IUI-N_15"
"19253","Lobophyllia","MKN9224",0,"IUI-N","15","IUI-N_15"
"19254","Madracis","MKN9224",0,"IUI-N","15","IUI-N_15"
"19255","Merulina","MKN9224",0,"IUI-N","15","IUI-N_15"
"19256","Montipora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19257","Mycedium","MKN9224",0,"IUI-N","15","IUI-N_15"
"19258","Oxypora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19259","Pachyseris","MKN9224",0,"IUI-N","15","IUI-N_15"
"19260","Paramontastraea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19261","Pavona","MKN9224",0,"IUI-N","15","IUI-N_15"
"19262","Platygyra","MKN9224",0,"IUI-N","15","IUI-N_15"
"19263","Plerogyra","MKN9224",0,"IUI-N","15","IUI-N_15"
"19264","Pocillopora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19265","Podbacia","MKN9224",0,"IUI-N","15","IUI-N_15"
"19266","Porites","MKN9224",0,"IUI-N","15","IUI-N_15"
"19267","Psammocora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19268","Sclerophyllia","MKN9224",0,"IUI-N","15","IUI-N_15"
"19269","Seriatopora","MKN9224",0,"IUI-N","15","IUI-N_15"
"19270","Siderastrea","MKN9224",0,"IUI-N","15","IUI-N_15"
"19271","Stylophora","MKN9224",3,"IUI-N","15","IUI-N_15"
"19272","Turbinaria","MKN9224",0,"IUI-N","15","IUI-N_15"
"19273","Acanthastrea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19274","Acropora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19275","Alveopora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19276","Astrea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19277","Astreopora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19278","Blastomussa","MKN9237",0,"IUI-N","5","IUI-N_5"
"19279","Coscinaraea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19280","Cynarina","MKN9237",0,"IUI-N","5","IUI-N_5"
"19281","Cyphastrea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19282","Dipsastraea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19283","Echinophyllia","MKN9237",0,"IUI-N","5","IUI-N_5"
"19284","Echinopora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19285","Erythrastrea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19286","Euphyllia","MKN9237",0,"IUI-N","5","IUI-N_5"
"19287","Favites","MKN9237",0,"IUI-N","5","IUI-N_5"
"19288","Fungia","MKN9237",0,"IUI-N","5","IUI-N_5"
"19289","Galaxea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19290","Goniastrea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19291","Goniopora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19292","Gyrosmilia","MKN9237",0,"IUI-N","5","IUI-N_5"
"19293","HC","MKN9237",1,"IUI-N","5","IUI-N_5"
"19294","Hydnophora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19295","Leptastrea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19296","Leptoseris","MKN9237",0,"IUI-N","5","IUI-N_5"
"19297","Lobophyllia","MKN9237",0,"IUI-N","5","IUI-N_5"
"19298","Madracis","MKN9237",0,"IUI-N","5","IUI-N_5"
"19299","Merulina","MKN9237",0,"IUI-N","5","IUI-N_5"
"19300","Montipora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19301","Mycedium","MKN9237",0,"IUI-N","5","IUI-N_5"
"19302","Oxypora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19303","Pachyseris","MKN9237",0,"IUI-N","5","IUI-N_5"
"19304","Paramontastraea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19305","Pavona","MKN9237",0,"IUI-N","5","IUI-N_5"
"19306","Platygyra","MKN9237",0,"IUI-N","5","IUI-N_5"
"19307","Plerogyra","MKN9237",0,"IUI-N","5","IUI-N_5"
"19308","Pocillopora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19309","Podbacia","MKN9237",0,"IUI-N","5","IUI-N_5"
"19310","Porites","MKN9237",0,"IUI-N","5","IUI-N_5"
"19311","Psammocora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19312","Sclerophyllia","MKN9237",0,"IUI-N","5","IUI-N_5"
"19313","Seriatopora","MKN9237",0,"IUI-N","5","IUI-N_5"
"19314","Siderastrea","MKN9237",0,"IUI-N","5","IUI-N_5"
"19315","Stylophora","MKN9237",2,"IUI-N","5","IUI-N_5"
"19316","Turbinaria","MKN9237",0,"IUI-N","5","IUI-N_5"
"19317","Acanthastrea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19318","Acropora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19319","Alveopora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19320","Astrea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19321","Astreopora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19322","Blastomussa","MKN9238",0,"IUI-N","5","IUI-N_5"
"19323","Coscinaraea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19324","Cynarina","MKN9238",0,"IUI-N","5","IUI-N_5"
"19325","Cyphastrea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19326","Dipsastraea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19327","Echinophyllia","MKN9238",0,"IUI-N","5","IUI-N_5"
"19328","Echinopora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19329","Erythrastrea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19330","Euphyllia","MKN9238",0,"IUI-N","5","IUI-N_5"
"19331","Favites","MKN9238",2,"IUI-N","5","IUI-N_5"
"19332","Fungia","MKN9238",0,"IUI-N","5","IUI-N_5"
"19333","Galaxea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19334","Goniastrea","MKN9238",1,"IUI-N","5","IUI-N_5"
"19335","Goniopora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19336","Gyrosmilia","MKN9238",0,"IUI-N","5","IUI-N_5"
"19337","HC","MKN9238",0,"IUI-N","5","IUI-N_5"
"19338","Hydnophora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19339","Leptastrea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19340","Leptoseris","MKN9238",0,"IUI-N","5","IUI-N_5"
"19341","Lobophyllia","MKN9238",0,"IUI-N","5","IUI-N_5"
"19342","Madracis","MKN9238",0,"IUI-N","5","IUI-N_5"
"19343","Merulina","MKN9238",0,"IUI-N","5","IUI-N_5"
"19344","Montipora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19345","Mycedium","MKN9238",0,"IUI-N","5","IUI-N_5"
"19346","Oxypora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19347","Pachyseris","MKN9238",0,"IUI-N","5","IUI-N_5"
"19348","Paramontastraea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19349","Pavona","MKN9238",0,"IUI-N","5","IUI-N_5"
"19350","Platygyra","MKN9238",1,"IUI-N","5","IUI-N_5"
"19351","Plerogyra","MKN9238",0,"IUI-N","5","IUI-N_5"
"19352","Pocillopora","MKN9238",2,"IUI-N","5","IUI-N_5"
"19353","Podbacia","MKN9238",0,"IUI-N","5","IUI-N_5"
"19354","Porites","MKN9238",0,"IUI-N","5","IUI-N_5"
"19355","Psammocora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19356","Sclerophyllia","MKN9238",0,"IUI-N","5","IUI-N_5"
"19357","Seriatopora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19358","Siderastrea","MKN9238",0,"IUI-N","5","IUI-N_5"
"19359","Stylophora","MKN9238",0,"IUI-N","5","IUI-N_5"
"19360","Turbinaria","MKN9238",0,"IUI-N","5","IUI-N_5"
"19361","Acanthastrea","MKN9288",0,"JG","35","JG_35"
"19362","Acropora","MKN9288",0,"JG","35","JG_35"
"19363","Alveopora","MKN9288",0,"JG","35","JG_35"
"19364","Astrea","MKN9288",0,"JG","35","JG_35"
"19365","Astreopora","MKN9288",0,"JG","35","JG_35"
"19366","Blastomussa","MKN9288",0,"JG","35","JG_35"
"19367","Coscinaraea","MKN9288",0,"JG","35","JG_35"
"19368","Cynarina","MKN9288",0,"JG","35","JG_35"
"19369","Cyphastrea","MKN9288",0,"JG","35","JG_35"
"19370","Dipsastraea","MKN9288",0,"JG","35","JG_35"
"19371","Echinophyllia","MKN9288",0,"JG","35","JG_35"
"19372","Echinopora","MKN9288",0,"JG","35","JG_35"
"19373","Erythrastrea","MKN9288",0,"JG","35","JG_35"
"19374","Euphyllia","MKN9288",0,"JG","35","JG_35"
"19375","Favites","MKN9288",1,"JG","35","JG_35"
"19376","Fungia","MKN9288",0,"JG","35","JG_35"
"19377","Galaxea","MKN9288",0,"JG","35","JG_35"
"19378","Goniastrea","MKN9288",0,"JG","35","JG_35"
"19379","Goniopora","MKN9288",0,"JG","35","JG_35"
"19380","Gyrosmilia","MKN9288",0,"JG","35","JG_35"
"19381","HC","MKN9288",3,"JG","35","JG_35"
"19382","Hydnophora","MKN9288",0,"JG","35","JG_35"
"19383","Leptastrea","MKN9288",0,"JG","35","JG_35"
"19384","Leptoseris","MKN9288",0,"JG","35","JG_35"
"19385","Lobophyllia","MKN9288",0,"JG","35","JG_35"
"19386","Madracis","MKN9288",0,"JG","35","JG_35"
"19387","Merulina","MKN9288",0,"JG","35","JG_35"
"19388","Montipora","MKN9288",7,"JG","35","JG_35"
"19389","Mycedium","MKN9288",0,"JG","35","JG_35"
"19390","Oxypora","MKN9288",0,"JG","35","JG_35"
"19391","Pachyseris","MKN9288",0,"JG","35","JG_35"
"19392","Paramontastraea","MKN9288",0,"JG","35","JG_35"
"19393","Pavona","MKN9288",0,"JG","35","JG_35"
"19394","Platygyra","MKN9288",0,"JG","35","JG_35"
"19395","Plerogyra","MKN9288",0,"JG","35","JG_35"
"19396","Pocillopora","MKN9288",0,"JG","35","JG_35"
"19397","Podbacia","MKN9288",0,"JG","35","JG_35"
"19398","Porites","MKN9288",7,"JG","35","JG_35"
"19399","Psammocora","MKN9288",1,"JG","35","JG_35"
"19400","Sclerophyllia","MKN9288",0,"JG","35","JG_35"
"19401","Seriatopora","MKN9288",0,"JG","35","JG_35"
"19402","Siderastrea","MKN9288",0,"JG","35","JG_35"
"19403","Stylophora","MKN9288",4,"JG","35","JG_35"
"19404","Turbinaria","MKN9288",0,"JG","35","JG_35"
"19405","Acanthastrea","MKN9289",0,"JG","35","JG_35"
"19406","Acropora","MKN9289",0,"JG","35","JG_35"
"19407","Alveopora","MKN9289",0,"JG","35","JG_35"
"19408","Astrea","MKN9289",0,"JG","35","JG_35"
"19409","Astreopora","MKN9289",0,"JG","35","JG_35"
"19410","Blastomussa","MKN9289",0,"JG","35","JG_35"
"19411","Coscinaraea","MKN9289",0,"JG","35","JG_35"
"19412","Cynarina","MKN9289",0,"JG","35","JG_35"
"19413","Cyphastrea","MKN9289",0,"JG","35","JG_35"
"19414","Dipsastraea","MKN9289",0,"JG","35","JG_35"
"19415","Echinophyllia","MKN9289",0,"JG","35","JG_35"
"19416","Echinopora","MKN9289",0,"JG","35","JG_35"
"19417","Erythrastrea","MKN9289",0,"JG","35","JG_35"
"19418","Euphyllia","MKN9289",0,"JG","35","JG_35"
"19419","Favites","MKN9289",1,"JG","35","JG_35"
"19420","Fungia","MKN9289",0,"JG","35","JG_35"
"19421","Galaxea","MKN9289",1,"JG","35","JG_35"
"19422","Goniastrea","MKN9289",0,"JG","35","JG_35"
"19423","Goniopora","MKN9289",0,"JG","35","JG_35"
"19424","Gyrosmilia","MKN9289",0,"JG","35","JG_35"
"19425","HC","MKN9289",4,"JG","35","JG_35"
"19426","Hydnophora","MKN9289",0,"JG","35","JG_35"
"19427","Leptastrea","MKN9289",0,"JG","35","JG_35"
"19428","Leptoseris","MKN9289",0,"JG","35","JG_35"
"19429","Lobophyllia","MKN9289",0,"JG","35","JG_35"
"19430","Madracis","MKN9289",0,"JG","35","JG_35"
"19431","Merulina","MKN9289",0,"JG","35","JG_35"
"19432","Montipora","MKN9289",5,"JG","35","JG_35"
"19433","Mycedium","MKN9289",0,"JG","35","JG_35"
"19434","Oxypora","MKN9289",0,"JG","35","JG_35"
"19435","Pachyseris","MKN9289",1,"JG","35","JG_35"
"19436","Paramontastraea","MKN9289",0,"JG","35","JG_35"
"19437","Pavona","MKN9289",0,"JG","35","JG_35"
"19438","Platygyra","MKN9289",0,"JG","35","JG_35"
"19439","Plerogyra","MKN9289",0,"JG","35","JG_35"
"19440","Pocillopora","MKN9289",0,"JG","35","JG_35"
"19441","Podbacia","MKN9289",0,"JG","35","JG_35"
"19442","Porites","MKN9289",5,"JG","35","JG_35"
"19443","Psammocora","MKN9289",0,"JG","35","JG_35"
"19444","Sclerophyllia","MKN9289",0,"JG","35","JG_35"
"19445","Seriatopora","MKN9289",0,"JG","35","JG_35"
"19446","Siderastrea","MKN9289",0,"JG","35","JG_35"
"19447","Stylophora","MKN9289",0,"JG","35","JG_35"
"19448","Turbinaria","MKN9289",0,"JG","35","JG_35"
"19449","Acanthastrea","MKN9349",0,"JG","15","JG_15"
"19450","Acropora","MKN9349",0,"JG","15","JG_15"
"19451","Alveopora","MKN9349",0,"JG","15","JG_15"
"19452","Astrea","MKN9349",0,"JG","15","JG_15"
"19453","Astreopora","MKN9349",0,"JG","15","JG_15"
"19454","Blastomussa","MKN9349",0,"JG","15","JG_15"
"19455","Coscinaraea","MKN9349",0,"JG","15","JG_15"
"19456","Cynarina","MKN9349",0,"JG","15","JG_15"
"19457","Cyphastrea","MKN9349",0,"JG","15","JG_15"
"19458","Dipsastraea","MKN9349",0,"JG","15","JG_15"
"19459","Echinophyllia","MKN9349",0,"JG","15","JG_15"
"19460","Echinopora","MKN9349",0,"JG","15","JG_15"
"19461","Erythrastrea","MKN9349",0,"JG","15","JG_15"
"19462","Euphyllia","MKN9349",0,"JG","15","JG_15"
"19463","Favites","MKN9349",0,"JG","15","JG_15"
"19464","Fungia","MKN9349",0,"JG","15","JG_15"
"19465","Galaxea","MKN9349",0,"JG","15","JG_15"
"19466","Goniastrea","MKN9349",0,"JG","15","JG_15"
"19467","Goniopora","MKN9349",0,"JG","15","JG_15"
"19468","Gyrosmilia","MKN9349",0,"JG","15","JG_15"
"19469","HC","MKN9349",1,"JG","15","JG_15"
"19470","Hydnophora","MKN9349",0,"JG","15","JG_15"
"19471","Leptastrea","MKN9349",0,"JG","15","JG_15"
"19472","Leptoseris","MKN9349",0,"JG","15","JG_15"
"19473","Lobophyllia","MKN9349",0,"JG","15","JG_15"
"19474","Madracis","MKN9349",0,"JG","15","JG_15"
"19475","Merulina","MKN9349",0,"JG","15","JG_15"
"19476","Montipora","MKN9349",0,"JG","15","JG_15"
"19477","Mycedium","MKN9349",0,"JG","15","JG_15"
"19478","Oxypora","MKN9349",0,"JG","15","JG_15"
"19479","Pachyseris","MKN9349",0,"JG","15","JG_15"
"19480","Paramontastraea","MKN9349",1,"JG","15","JG_15"
"19481","Pavona","MKN9349",0,"JG","15","JG_15"
"19482","Platygyra","MKN9349",0,"JG","15","JG_15"
"19483","Plerogyra","MKN9349",0,"JG","15","JG_15"
"19484","Pocillopora","MKN9349",3,"JG","15","JG_15"
"19485","Podbacia","MKN9349",0,"JG","15","JG_15"
"19486","Porites","MKN9349",0,"JG","15","JG_15"
"19487","Psammocora","MKN9349",0,"JG","15","JG_15"
"19488","Sclerophyllia","MKN9349",0,"JG","15","JG_15"
"19489","Seriatopora","MKN9349",0,"JG","15","JG_15"
"19490","Siderastrea","MKN9349",0,"JG","15","JG_15"
"19491","Stylophora","MKN9349",3,"JG","15","JG_15"
"19492","Turbinaria","MKN9349",0,"JG","15","JG_15"
"19493","Acanthastrea","MKN9370",0,"JG","15","JG_15"
"19494","Acropora","MKN9370",0,"JG","15","JG_15"
"19495","Alveopora","MKN9370",0,"JG","15","JG_15"
"19496","Astrea","MKN9370",0,"JG","15","JG_15"
"19497","Astreopora","MKN9370",0,"JG","15","JG_15"
"19498","Blastomussa","MKN9370",0,"JG","15","JG_15"
"19499","Coscinaraea","MKN9370",0,"JG","15","JG_15"
"19500","Cynarina","MKN9370",0,"JG","15","JG_15"
"19501","Cyphastrea","MKN9370",0,"JG","15","JG_15"
"19502","Dipsastraea","MKN9370",0,"JG","15","JG_15"
"19503","Echinophyllia","MKN9370",0,"JG","15","JG_15"
"19504","Echinopora","MKN9370",0,"JG","15","JG_15"
"19505","Erythrastrea","MKN9370",0,"JG","15","JG_15"
"19506","Euphyllia","MKN9370",0,"JG","15","JG_15"
"19507","Favites","MKN9370",0,"JG","15","JG_15"
"19508","Fungia","MKN9370",0,"JG","15","JG_15"
"19509","Galaxea","MKN9370",0,"JG","15","JG_15"
"19510","Goniastrea","MKN9370",2,"JG","15","JG_15"
"19511","Goniopora","MKN9370",0,"JG","15","JG_15"
"19512","Gyrosmilia","MKN9370",0,"JG","15","JG_15"
"19513","HC","MKN9370",1,"JG","15","JG_15"
"19514","Hydnophora","MKN9370",0,"JG","15","JG_15"
"19515","Leptastrea","MKN9370",0,"JG","15","JG_15"
"19516","Leptoseris","MKN9370",0,"JG","15","JG_15"
"19517","Lobophyllia","MKN9370",0,"JG","15","JG_15"
"19518","Madracis","MKN9370",0,"JG","15","JG_15"
"19519","Merulina","MKN9370",0,"JG","15","JG_15"
"19520","Montipora","MKN9370",1,"JG","15","JG_15"
"19521","Mycedium","MKN9370",0,"JG","15","JG_15"
"19522","Oxypora","MKN9370",0,"JG","15","JG_15"
"19523","Pachyseris","MKN9370",0,"JG","15","JG_15"
"19524","Paramontastraea","MKN9370",0,"JG","15","JG_15"
"19525","Pavona","MKN9370",0,"JG","15","JG_15"
"19526","Platygyra","MKN9370",0,"JG","15","JG_15"
"19527","Plerogyra","MKN9370",0,"JG","15","JG_15"
"19528","Pocillopora","MKN9370",0,"JG","15","JG_15"
"19529","Podbacia","MKN9370",0,"JG","15","JG_15"
"19530","Porites","MKN9370",0,"JG","15","JG_15"
"19531","Psammocora","MKN9370",0,"JG","15","JG_15"
